timestamp,temp1_black_evap_coil,temp2_thermocouple_cond_coil,temp3_thermocouple_evap_coil,stemp1_ambient_room,shumid1_ambient_room,stemp2_inlet,shumid2_inlet,stemp3_outlet,shumid3_outlet
1777241441,10.19,28.50,9.75,23.02,17.49,18.74,24.05,6.01,55.11
1777241443,10.25,28.25,9.75,23.34,17.53,18.44,24.01,6.03,55.12
1777241444,10.25,28.25,9.75,23.18,17.51,18.53,24.04,5.88,55.11
1777241446,10.25,28.25,9.75,22.87,17.49,18.51,24.04,6.01,55.13
1777241447,10.25,28.25,9.75,22.90,17.50,18.66,24.04,6.50,55.19
1777241449,10.25,28.25,9.50,23.10,17.51,18.45,24.01,6.03,55.14
1777241451,10.25,27.25,10.00,23.26,17.53,18.64,24.03,6.35,55.19
1777241452,10.25,28.25,10.00,22.97,17.50,18.61,24.02,5.94,55.11
1777241454,10.19,27.25,9.00,23.14,17.51,18.29,23.97,6.16,55.15
1777241455,10.25,27.50,9.75,23.32,17.53,18.40,23.99,6.02,55.12
1777241457,10.19,27.75,9.75,22.92,17.48,18.59,24.02,6.33,55.19
1777241459,10.19,27.25,9.50,23.23,17.54,18.77,24.03,6.32,55.19
1777241460,10.25,28.00,10.00,22.81,17.46,18.49,23.99,5.97,55.14
1777241462,10.25,28.00,9.75,22.93,17.48,18.54,24.01,6.34,55.20
1777241464,10.19,28.00,9.75,23.14,17.50,18.51,23.99,6.36,55.23
1777241465,10.25,27.50,9.75,23.24,17.49,18.62,24.01,6.36,55.23
1777241467,10.25,27.75,9.75,23.11,17.50,18.55,24.00,6.12,55.22
1777241468,10.19,27.50,9.50,23.23,17.51,18.30,23.98,6.37,55.26
1777241470,10.19,27.75,9.75,22.94,17.47,18.47,24.00,6.41,55.31
1777241472,10.25,27.75,9.50,23.25,17.51,18.47,24.00,5.79,55.21
1777241473,10.19,27.75,9.75,23.22,17.51,18.55,24.00,6.58,55.36
1777241475,10.25,27.75,10.00,23.30,17.53,18.76,24.03,6.09,55.30
1777241476,10.25,26.75,9.75,23.30,17.54,18.46,24.00,6.32,55.38
1777241478,10.19,27.50,9.75,22.94,17.47,18.64,24.03,6.16,55.36
1777241480,10.19,27.25,9.75,23.09,17.51,18.48,24.01,5.94,55.33
1777241481,10.19,27.25,10.00,22.97,17.50,18.66,24.05,6.35,55.41
1777241483,10.19,27.50,10.00,22.87,17.49,18.54,24.05,6.40,55.44
1777241484,10.25,28.00,10.00,23.28,17.54,18.52,24.05,6.12,55.40
1777241486,10.25,27.50,9.25,22.95,17.50,18.40,24.04,5.99,55.40
1777241488,10.25,27.75,10.00,22.92,17.50,18.51,24.07,6.27,55.45
1777241489,10.19,27.75,10.00,23.23,17.53,18.53,24.06,6.01,55.42
1777241491,10.19,28.00,10.25,22.96,17.50,18.47,24.06,6.35,55.50
1777241492,10.25,27.75,10.00,23.06,17.52,18.46,24.06,6.27,55.47
1777241494,10.19,28.25,10.00,23.32,17.56,18.72,24.12,6.33,55.47
1777241496,10.25,28.25,10.25,22.95,17.52,18.51,24.07,5.84,55.40
1777241497,10.25,28.25,9.75,22.92,17.51,18.59,24.09,6.13,55.44
1777241499,10.25,28.25,10.50,23.12,17.54,18.70,24.10,6.41,55.49
1777241500,10.31,28.00,9.25,23.29,17.57,18.35,24.06,6.33,55.47
1777241502,10.25,28.50,9.75,23.04,17.54,18.49,24.10,6.22,55.46
1777241504,10.25,28.50,10.00,23.26,17.57,18.56,24.12,6.47,55.49
1777241505,10.25,28.00,9.75,22.94,17.54,18.68,24.15,5.83,55.38
1777241507,10.25,28.25,10.25,23.31,17.59,18.51,24.12,6.36,55.45
1777241508,10.25,28.50,10.00,22.85,17.51,18.44,24.14,6.47,55.47
1777241510,10.25,28.50,9.75,23.36,17.59,18.44,24.13,6.32,55.44
1777241512,10.31,28.50,10.25,22.93,17.52,18.51,24.14,5.80,55.34
1777241513,10.31,28.50,10.25,22.96,17.55,18.49,24.12,6.37,55.42
1777241515,10.31,28.00,10.25,23.23,17.58,18.63,24.14,6.28,55.39
1777241517,10.31,28.50,10.00,23.30,17.58,18.38,24.11,6.27,55.38
1777241518,10.31,28.75,10.00,23.15,17.56,18.41,24.11,6.27,55.37
1777241520,10.31,28.50,10.25,23.34,17.59,18.44,24.09,6.26,55.34
1777241521,10.31,28.00,10.00,23.13,17.56,18.54,24.12,6.03,55.28
1777241523,10.31,28.25,10.25,23.50,17.62,18.41,24.10,6.23,55.30
1777241525,10.31,28.50,10.00,23.25,17.58,18.44,24.08,6.13,55.29
1777241526,10.31,28.50,9.75,23.18,17.58,18.41,24.07,6.13,55.27
1777241528,10.31,29.00,9.25,22.95,17.56,18.49,24.06,5.94,55.22
1777241529,10.31,28.50,9.75,22.99,17.58,18.46,24.05,5.91,55.21
1777241531,10.31,29.00,9.50,22.93,17.58,18.66,24.08,5.98,55.21
1777241533,10.31,29.00,9.75,23.29,17.62,18.49,24.04,6.27,55.26
1777241534,10.31,29.00,10.00,22.99,17.57,18.55,24.06,6.14,55.23
1777241536,10.31,29.00,9.50,22.88,17.56,18.40,24.06,5.91,55.18
1777241537,10.31,29.00,10.25,22.93,17.57,18.61,24.07,6.40,55.26
1777241539,10.25,29.25,9.50,23.18,17.61,18.40,24.05,6.54,55.29
1777241541,10.31,29.25,9.50,23.30,17.62,18.50,24.06,6.62,55.28
1777241542,10.31,29.25,10.25,22.99,17.59,18.32,24.04,6.01,55.16
1777241544,10.31,29.25,10.25,22.86,17.56,18.44,24.07,6.01,55.18
1777241545,10.31,28.75,9.75,23.13,17.61,18.51,24.08,5.86,55.15
1777241547,10.31,29.00,10.00,23.53,17.66,18.78,24.12,6.10,55.18
1777241549,10.31,28.75,9.75,23.32,17.64,18.46,24.06,6.36,55.22
1777241550,10.31,29.00,10.00,23.23,17.62,18.56,24.08,6.05,55.15
1777241552,10.31,28.75,9.75,22.85,17.56,18.51,24.07,6.18,55.16
1777241553,10.31,28.75,9.50,23.12,17.62,18.40,24.06,6.15,55.16
1777241555,10.31,28.75,9.50,23.05,17.59,18.61,24.09,6.38,55.18
1777241557,10.25,28.75,9.75,23.30,17.63,18.57,24.09,6.39,55.17
1777241558,10.31,28.75,9.50,23.08,17.62,18.47,24.07,6.01,55.10
1777241560,10.25,28.75,9.50,22.87,17.57,18.63,24.12,6.28,55.15
1777241561,10.25,28.75,9.75,23.00,17.58,18.39,24.10,5.86,55.06
1777241563,10.19,28.75,9.50,22.90,17.59,18.32,24.10,6.13,55.12
1777241565,10.19,28.50,9.50,23.25,17.64,18.59,24.14,6.25,55.15
1777241566,10.25,28.50,9.50,23.04,17.60,18.48,24.14,6.31,55.16
1777241568,10.19,28.50,9.75,22.87,17.57,18.44,24.15,6.33,55.17
1777241569,10.25,28.50,9.25,23.15,17.61,18.39,24.14,6.50,55.22
1777241571,10.25,28.50,9.50,23.30,17.64,18.51,24.16,6.15,55.18
1777241573,10.25,28.00,9.75,23.30,17.67,18.48,24.16,6.49,55.25
1777241574,10.19,28.50,9.75,23.08,17.62,18.62,24.19,6.28,55.23
1777241576,10.25,28.50,9.50,22.87,17.59,18.33,24.14,6.23,55.26
1777241578,10.19,28.50,9.75,23.23,17.65,18.37,24.17,6.15,55.26
1777241579,10.13,29.00,9.75,22.91,17.61,18.59,24.19,6.48,55.34
1777241581,10.19,29.00,9.50,22.92,17.60,18.38,24.17,6.24,55.32
1777241582,10.19,29.00,9.75,23.33,17.66,18.45,24.19,6.46,55.37
1777241584,10.19,28.75,9.50,23.04,17.61,18.27,24.18,6.32,55.36
1777241586,10.19,28.75,9.75,22.92,17.60,18.34,24.18,6.01,55.32
1777241587,10.19,28.75,9.75,23.17,17.64,18.31,24.19,5.75,55.28
1777241589,10.25,29.25,10.25,23.26,17.64,18.30,24.21,6.16,55.36
1777241590,10.19,28.75,10.00,22.91,17.60,18.23,24.21,6.31,55.38
1777241592,10.25,29.50,10.00,23.09,17.64,18.45,24.26,6.06,55.34
1777241594,10.19,29.25,10.00,23.44,17.68,18.33,24.24,5.98,55.31
1777241595,10.19,29.00,10.25,23.01,17.62,18.32,24.23,5.98,55.30
1777241597,10.25,29.00,10.25,22.94,17.61,18.30,24.26,6.01,55.28
1777241598,10.25,28.75,9.75,23.15,17.63,18.24,24.24,6.11,55.28
1777241600,10.25,29.00,10.50,23.01,17.62,18.27,24.25,6.57,55.32
1777241602,10.25,29.00,10.00,23.12,17.62,18.24,24.25,6.67,55.30
1777241603,10.31,29.25,9.75,23.29,17.64,18.44,24.29,6.62,55.27
1777241605,10.25,29.00,10.25,23.01,17.61,18.26,24.28,6.52,55.22
1777241606,10.25,28.75,10.00,22.92,17.61,18.19,24.27,6.26,55.14
1777241608,10.19,28.25,10.00,22.85,17.61,18.27,24.29,6.69,55.19
1777241610,10.31,28.75,9.25,23.20,17.64,18.27,24.28,6.05,55.07
1777241611,10.31,28.75,9.75,23.03,17.62,18.27,24.30,6.03,55.03
1777241613,10.31,28.75,9.75,22.98,17.61,18.26,24.30,6.20,55.02
1777241614,10.31,28.50,9.75,23.26,17.64,18.44,24.32,6.24,55.04
1777241616,10.25,28.00,9.50,23.07,17.63,18.26,24.29,6.86,55.14
1777241618,10.31,28.25,9.75,23.25,17.64,18.33,24.29,6.12,55.01
1777241619,10.25,28.00,9.75,23.27,17.63,18.36,24.31,6.12,55.00
1777241621,10.25,27.75,9.50,22.85,17.58,18.51,24.32,5.95,54.99
1777241622,10.25,28.00,9.25,23.42,17.66,18.16,24.27,6.31,55.05
1777241624,10.25,27.50,9.50,23.23,17.63,18.23,24.30,6.33,55.07
1777241626,10.25,28.00,9.50,23.06,17.62,18.23,24.28,6.33,55.09
1777241627,10.25,28.00,9.00,23.41,17.66,18.36,24.32,5.84,55.03
1777241629,10.19,27.75,9.50,23.26,17.64,18.29,24.32,6.14,55.11
1777241631,10.25,28.25,9.75,23.10,17.62,18.39,24.34,6.29,55.16
1777241632,10.19,28.25,9.50,22.87,17.58,18.32,24.33,6.19,55.19
1777241634,10.19,28.00,9.25,23.02,17.63,18.58,24.35,6.24,55.23
1777241635,10.25,28.25,9.50,23.21,17.64,18.19,24.33,6.31,55.27
1777241637,10.25,28.50,10.00,23.23,17.65,18.27,24.34,5.78,55.20
1777241639,10.19,28.25,10.00,23.09,17.63,18.33,24.36,6.46,55.34
1777241640,10.19,28.25,10.00,23.09,17.64,18.15,24.35,6.24,55.32
1777241642,10.19,28.00,10.25,23.12,17.63,18.27,24.36,6.46,55.37
1777241643,10.19,28.25,10.00,23.23,17.65,18.40,24.38,6.24,55.35
1777241645,10.19,28.50,9.75,22.98,17.62,18.26,24.37,6.05,55.34
1777241647,10.19,28.25,10.00,23.02,17.63,18.12,24.36,6.05,55.33
1777241648,10.25,28.50,9.50,23.21,17.65,18.46,24.42,6.48,55.42
1777241650,10.19,29.00,9.00,23.09,17.64,18.38,24.40,6.37,55.37
1777241651,10.25,28.75,10.25,23.01,17.61,18.32,24.40,6.19,55.36
1777241653,10.25,29.00,9.75,23.15,17.62,18.35,24.41,6.12,55.32
1777241655,10.25,28.75,10.00,22.98,17.61,18.27,24.39,6.22,55.33
1777241656,10.19,28.25,9.25,22.98,17.60,18.36,24.40,5.88,55.24
1777241658,10.25,29.00,10.25,23.12,17.62,18.31,24.39,6.16,55.29
1777241659,10.25,28.50,10.25,23.19,17.63,18.27,24.39,6.25,55.31
1777241661,10.19,28.75,10.00,23.12,17.62,18.36,24.40,6.01,55.24
1777241663,10.25,28.75,9.50,22.90,17.59,18.27,24.39,6.01,55.24
1777241664,10.25,28.50,9.50,22.88,17.60,18.18,24.36,6.50,55.30
1777241666,10.25,28.00,9.50,22.91,17.60,18.17,24.39,5.97,55.20
1777241667,10.19,28.75,9.25,23.26,17.64,18.22,24.40,6.31,55.24
1777241669,10.19,28.00,9.75,23.05,17.61,18.26,24.40,6.33,55.23
1777241671,10.19,28.50,9.50,22.99,17.62,18.14,24.38,6.31,55.22
1777241672,10.19,28.25,9.25,22.90,17.60,18.12,24.37,5.98,55.14
1777241674,10.19,28.00,9.75,23.40,17.66,18.27,24.41,5.69,55.08
1777241675,10.19,28.25,9.00,23.06,17.61,18.16,24.40,6.38,55.21
1777241677,10.13,28.00,10.00,23.02,17.60,18.19,24.41,6.16,55.16
1777241679,10.13,27.75,9.50,23.02,17.60,18.16,24.40,6.31,55.17
1777241680,10.13,28.25,9.50,23.12,17.61,18.12,24.39,6.32,55.19
1777241682,10.13,28.25,9.50,23.19,17.62,18.37,24.44,6.01,55.14
1777241684,10.13,28.50,10.00,23.26,17.64,18.05,24.40,5.77,55.11
1777241685,10.13,28.25,9.75,23.01,17.62,18.11,24.42,6.37,55.24
1777241687,10.13,28.25,10.00,22.88,17.60,18.24,24.44,6.43,55.26
1777241688,10.13,28.50,10.00,23.07,17.62,18.09,24.43,6.46,55.27
1777241690,10.13,28.25,9.75,23.17,17.62,18.23,24.45,6.23,55.25
1777241692,10.13,28.25,9.75,23.25,17.64,18.22,24.46,6.18,55.29
1777241693,10.13,28.25,10.00,22.87,17.61,18.34,24.50,6.28,55.32
1777241695,10.13,28.25,9.50,22.89,17.61,18.06,24.48,6.16,55.31
1777241696,10.13,28.25,9.75,23.22,17.65,18.08,24.48,6.26,55.36
1777241698,10.13,28.50,9.75,23.09,17.62,18.30,24.51,6.25,55.37
1777241700,10.13,28.25,10.25,23.02,17.63,18.05,24.48,6.16,55.35
1777241701,10.13,28.00,10.25,22.88,17.61,18.15,24.51,6.05,55.32
1777241703,10.13,28.00,9.50,23.41,17.66,18.19,24.52,6.12,55.31
1777241704,10.19,27.75,10.00,23.01,17.61,18.14,24.51,6.50,55.36
1777241706,10.19,27.75,9.50,23.27,17.65,18.12,24.50,6.04,55.26
1777241708,10.19,27.75,10.00,23.20,17.63,18.21,24.53,6.42,55.30
1777241709,10.19,27.50,10.00,22.94,17.61,18.06,24.52,6.16,55.26
1777241711,10.19,27.75,10.00,23.07,17.64,17.97,24.52,6.00,55.20
1777241712,10.19,27.75,9.75,22.97,17.60,18.12,24.51,6.05,55.20
1777241714,10.19,27.50,9.75,23.39,17.66,18.36,24.57,5.84,55.13
1777241716,10.13,27.25,9.75,23.35,17.65,17.99,24.49,5.84,55.12
1777241717,10.19,27.75,9.75,22.95,17.60,18.08,24.50,6.46,55.22
1777241719,10.13,27.75,9.50,23.05,17.61,18.10,24.52,6.15,55.16
1777241720,10.19,27.75,10.00,22.93,17.60,18.05,24.51,6.44,55.23
1777241722,10.19,27.25,9.50,23.35,17.65,18.26,24.53,6.22,55.19
1777241724,10.13,27.25,9.75,22.98,17.62,18.24,24.54,6.39,55.22
1777241725,10.13,27.00,10.25,23.05,17.65,18.17,24.52,6.22,55.21
1777241727,10.13,27.25,9.25,23.24,17.67,18.14,24.52,6.19,55.21
1777241729,10.13,26.75,9.50,23.08,17.66,18.12,24.53,6.07,55.22
1777241730,10.13,26.75,9.50,23.00,17.64,18.20,24.53,6.48,55.29
1777241732,10.13,27.00,9.75,23.15,17.68,18.24,24.56,5.92,55.22
1777241733,10.13,27.00,9.75,23.21,17.68,18.00,24.51,6.19,55.29
1777241735,10.13,27.00,10.00,23.17,17.68,18.29,24.56,6.20,55.31
1777241737,10.13,26.75,9.75,23.32,17.69,18.15,24.53,6.05,55.31
1777241738,10.13,27.50,9.25,22.89,17.63,17.98,24.52,6.18,55.34
1777241740,10.13,26.75,10.00,23.37,17.70,18.16,24.54,6.25,55.36
1777241741,10.06,27.00,9.75,23.11,17.68,18.19,24.55,5.90,55.33
1777241743,10.06,27.25,10.00,23.30,17.72,18.16,24.55,5.84,55.32
1777241745,10.06,27.75,9.75,22.96,17.66,18.15,24.53,6.28,55.43
1777241746,10.13,27.00,9.25,23.02,17.69,18.12,24.55,6.16,55.43
1777241748,10.06,28.00,10.00,22.98,17.67,18.19,24.55,6.37,55.50
1777241749,10.06,27.75,10.00,22.93,17.66,18.05,24.52,6.20,55.48
1777241751,10.06,27.75,9.50,23.15,17.68,18.21,24.55,5.98,55.44
1777241753,10.13,28.00,10.00,23.29,17.70,18.27,24.57,6.18,55.50
1777241754,10.06,27.50,9.75,23.18,17.70,18.19,24.54,6.35,55.53
1777241756,10.13,28.00,10.25,23.19,17.69,18.09,24.54,6.48,55.57
1777241757,10.06,28.00,10.00,23.02,17.69,18.20,24.57,5.80,55.43
1777241759,10.13,27.75,10.00,23.18,17.70,18.13,24.56,6.45,55.56
1777241761,10.13,27.75,9.75,23.02,17.68,18.05,24.55,6.25,55.51
1777241762,10.13,28.00,10.00,23.02,17.69,18.16,24.56,6.36,55.53
1777241764,10.13,28.00,10.00,22.96,17.66,18.27,24.58,5.96,55.43
1777241765,10.13,27.50,9.75,23.19,17.71,18.12,24.56,6.36,55.49
1777241767,10.13,28.25,10.00,22.95,17.68,18.33,24.59,6.07,55.44
1777241769,10.13,27.75,10.25,23.34,17.73,18.05,24.57,6.25,55.44
1777241770,10.06,28.00,9.75,23.15,17.70,18.07,24.55,5.99,55.38
1777241772,10.13,28.00,9.25,23.06,17.70,18.05,24.57,6.23,55.42
1777241773,10.13,27.75,10.00,22.86,17.68,18.14,24.56,6.18,55.39
1777241775,10.13,28.00,9.75,22.94,17.67,18.29,24.60,6.21,55.40
1777241777,10.19,27.25,9.50,23.23,17.71,18.08,24.55,6.36,55.40
1777241778,10.13,27.75,9.75,23.14,17.72,18.25,24.58,5.82,55.30
1777241780,10.19,27.00,9.75,22.76,17.67,18.23,24.57,6.31,55.40
1777241781,10.13,27.50,9.25,23.37,17.74,18.11,24.58,6.27,55.38
1777241783,10.06,27.75,10.00,22.75,17.66,17.91,24.55,6.33,55.39
1777241785,10.13,27.50,10.00,23.08,17.72,17.91,24.53,5.94,55.34
1777241786,10.06,27.75,10.00,23.21,17.73,18.16,24.58,6.07,55.37
1777241788,10.13,27.75,10.00,22.83,17.69,17.99,24.56,6.28,55.45
1777241790,10.13,27.50,9.75,23.14,17.72,18.25,24.59,6.16,55.41
1777241791,10.06,27.75,10.25,23.15,17.73,18.06,24.54,6.44,55.48
1777241793,10.13,27.50,10.00,22.94,17.72,18.12,24.56,6.24,55.49
1777241794,10.06,27.75,10.25,22.72,17.68,18.19,24.56,5.89,55.43
1777241796,10.13,27.50,9.75,22.98,17.73,18.27,24.58,6.19,55.50
1777241798,10.13,27.75,9.75,23.23,17.77,18.22,24.56,6.38,55.54
1777241799,10.06,28.00,9.75,23.06,17.74,18.18,24.54,5.68,55.44
1777241801,10.13,27.75,9.75,22.82,17.72,18.13,24.55,6.34,55.56
1777241802,10.13,28.00,9.75,22.97,17.72,18.08,24.54,6.18,55.56
1777241804,10.06,27.50,10.00,23.13,17.75,18.26,24.56,5.76,55.51
1777241806,10.13,27.75,9.75,22.81,17.71,18.13,24.53,6.49,55.64
1777241807,10.06,27.75,9.25,22.91,17.74,18.20,24.55,5.91,55.56
1777241809,10.06,27.50,9.75,23.09,17.77,18.33,24.58,5.74,55.56
1777241810,10.13,27.75,9.75,23.04,17.76,17.98,24.53,5.93,55.60
1777241812,10.06,27.50,10.00,22.84,17.72,18.14,24.54,5.95,55.61
1777241814,10.13,27.50,10.25,22.99,17.74,18.26,24.57,5.73,55.57
1777241815,10.13,28.00,9.75,22.81,17.72,17.99,24.52,6.11,55.66
1777241817,10.13,28.00,9.75,22.99,17.74,18.05,24.52,6.12,55.66
1777241818,10.13,27.75,9.75,23.00,17.73,18.12,24.52,6.09,55.65
1777241820,10.13,27.50,10.25,23.21,17.77,18.19,24.53,6.00,55.61
1777241822,10.13,27.50,10.00,22.88,17.72,18.24,24.53,6.24,55.65
1777241823,10.13,27.50,10.00,23.07,17.74,17.99,24.50,6.16,55.64
1777241825,10.13,27.75,9.75,22.96,17.73,18.04,24.51,6.27,55.64
1777241826,10.13,27.75,9.75,22.92,17.72,18.16,24.54,6.16,55.61
1777241828,10.19,27.75,9.75,23.22,17.75,18.03,24.51,6.24,55.62
1777241830,10.19,27.75,10.00,23.15,17.76,18.25,24.53,5.84,55.54
1777241831,10.19,28.00,9.75,22.96,17.74,18.17,24.52,5.98,55.57
1777241833,10.19,27.75,10.00,23.05,17.76,18.33,24.56,5.79,55.52
1777241834,10.13,27.25,9.75,22.95,17.73,17.97,24.52,5.96,55.55
1777241836,10.19,27.75,9.75,23.23,17.76,18.19,24.54,5.79,55.53
1777241838,10.13,27.50,9.50,23.02,17.75,17.97,24.51,5.98,55.57
1777241839,10.19,28.00,9.75,22.96,17.75,18.12,24.55,5.73,55.52
1777241841,10.13,27.75,10.25,23.09,17.78,18.33,24.58,6.47,55.66
1777241843,10.13,28.00,10.00,22.76,17.72,18.05,24.54,5.80,55.54
1777241844,10.19,28.00,10.00,22.77,17.74,18.23,24.56,6.00,55.59
1777241846,10.19,27.50,9.75,22.98,17.75,17.96,24.52,5.88,55.60
1777241847,10.13,27.75,9.50,22.92,17.75,18.16,24.57,6.03,55.62
1777241849,10.13,28.00,9.50,23.01,17.75,18.30,24.57,6.21,55.66
1777241851,10.13,28.00,9.75,22.93,17.75,18.15,24.55,6.31,55.70
1777241852,10.13,27.75,9.75,22.92,17.76,18.08,24.57,6.16,55.67
1777241854,10.13,27.75,9.50,23.30,17.81,18.27,24.58,5.95,55.63
1777241855,10.13,27.50,10.25,22.82,17.74,18.08,24.54,6.02,55.65
1777241857,10.13,28.00,10.00,22.75,17.74,18.13,24.56,5.87,55.65
1777241859,10.19,27.75,10.00,22.78,17.72,18.18,24.57,6.24,55.71
1777241860,10.13,28.00,10.00,23.23,17.78,17.94,24.50,5.98,55.66
1777241862,10.13,27.25,10.00,22.75,17.73,18.23,24.55,6.25,55.72
1777241863,10.13,28.00,9.25,23.00,17.76,18.06,24.54,6.04,55.68
1777241865,10.13,28.25,9.25,23.01,17.76,18.25,24.56,6.14,55.70
1777241867,10.06,28.00,10.00,22.94,17.73,18.12,24.52,5.77,55.64
1777241868,10.13,28.25,9.75,23.23,17.77,18.01,24.52,5.99,55.68
1777241870,10.06,28.00,9.50,22.82,17.72,17.98,24.52,6.13,55.72
1777241871,10.06,28.00,9.75,22.95,17.74,18.09,24.53,5.73,55.63
1777241873,10.13,27.75,9.50,22.76,17.69,18.01,24.53,5.86,55.66
1777241875,10.13,28.25,9.75,22.80,17.69,18.12,24.57,6.09,55.71
1777241876,10.13,28.00,9.75,22.75,17.70,18.12,24.56,6.01,55.68
1777241878,10.13,28.00,9.75,22.77,17.71,18.21,24.57,5.80,55.65
1777241879,10.13,27.75,9.25,23.02,17.74,18.28,24.58,5.88,55.68
1777241881,10.06,28.00,10.00,22.82,17.70,18.03,24.55,5.95,55.66
1777241883,10.06,28.50,10.00,22.95,17.72,18.22,24.57,5.89,55.67
1777241884,10.13,28.25,10.00,22.94,17.72,18.19,24.58,5.75,55.63
1777241886,10.06,28.50,10.00,22.87,17.72,18.16,24.57,5.99,55.69
1777241887,10.06,28.00,9.25,22.95,17.74,18.12,24.57,5.81,55.65
1777241889,10.13,27.75,9.75,23.07,17.73,18.26,24.59,6.13,55.70
1777241891,10.13,28.50,9.75,22.91,17.71,17.87,24.53,6.01,55.68
1777241892,10.13,28.25,9.50,22.97,17.70,17.97,24.55,6.01,55.65
1777241894,10.13,28.00,9.50,23.13,17.73,18.18,24.59,6.05,55.64
1777241896,10.13,29.00,10.25,23.17,17.75,18.05,24.56,6.05,55.64
1777241897,10.13,28.50,9.50,22.83,17.72,17.89,24.55,6.07,55.63
1777241899,10.13,28.75,9.75,22.82,17.71,18.12,24.60,6.20,55.64
1777241900,10.13,28.50,10.00,22.75,17.69,17.94,24.57,6.09,55.61
1777241902,10.13,28.00,10.00,23.02,17.74,17.97,24.58,6.20,55.61
1777241904,10.19,28.50,10.00,23.13,17.74,18.00,24.60,6.31,55.60
1777241905,10.13,28.75,9.50,22.80,17.71,18.05,24.62,6.24,55.58
1777241907,10.13,28.50,10.25,22.78,17.70,18.08,24.64,6.02,55.55
1777241908,10.13,28.50,9.50,23.00,17.71,18.11,24.64,6.31,55.55
1777241910,10.13,29.00,9.25,22.78,17.69,17.91,24.63,6.06,55.50
1777241912,10.19,29.00,10.00,23.05,17.74,17.99,24.65,6.37,55.55
1777241913,10.13,29.25,9.50,23.06,17.73,17.89,24.63,6.07,55.47
1777241915,10.19,28.75,9.75,23.02,17.74,18.06,24.68,6.48,55.54
1777241916,10.13,29.00,9.50,22.91,17.71,17.97,24.66,5.98,55.45
1777241918,10.13,29.25,10.00,23.01,17.74,17.86,24.67,5.83,55.41
1777241920,10.13,29.25,9.75,22.98,17.74,17.90,24.67,6.22,55.48
1777241921,10.13,28.75,9.50,22.83,17.74,17.99,24.70,6.26,55.49
1777241923,10.13,29.00,9.75,23.05,17.75,18.02,24.72,5.94,55.39
1777241924,10.13,28.50,10.25,22.82,17.72,17.97,24.70,5.96,55.40
1777241926,10.13,28.75,10.25,22.94,17.73,18.01,24.73,6.37,55.45
1777241928,10.13,28.75,10.25,23.00,17.73,17.97,24.72,6.14,55.40
1777241929,10.13,29.00,10.25,23.02,17.75,17.96,24.74,6.09,55.37
1777241931,10.19,28.50,10.00,22.98,17.73,18.03,24.72,6.25,55.36
1777241932,10.13,29.00,10.25,23.14,17.76,18.17,24.78,5.97,55.30
1777241934,10.13,28.75,10.25,22.72,17.70,17.90,24.72,5.96,55.28
1777241936,10.13,29.00,10.00,22.81,17.72,18.03,24.73,6.10,55.26
1777241937,10.13,29.00,10.00,22.82,17.72,18.08,24.74,6.04,55.23
1777241939,10.13,29.00,10.00,22.80,17.71,17.99,24.71,6.40,55.26
1777241941,10.13,29.00,10.25,22.85,17.72,17.95,24.70,6.21,55.21
1777241942,10.13,28.75,10.25,22.77,17.71,18.02,24.71,5.97,55.16
1777241944,10.19,29.25,9.75,23.08,17.74,17.97,24.70,6.22,55.19
1777241945,10.19,29.00,10.00,23.01,17.75,18.11,24.73,5.92,55.14
1777241947,10.13,29.00,10.00,22.82,17.73,18.08,24.70,5.88,55.12
1777241949,10.19,29.25,9.75,22.79,17.72,17.88,24.70,6.09,55.15
1777241950,10.13,28.75,10.25,22.72,17.70,17.88,24.71,6.28,55.18
1777241952,10.13,29.00,10.00,22.90,17.73,18.05,24.72,6.22,55.17
1777241953,10.19,29.25,9.25,23.01,17.75,18.07,24.74,6.01,55.10
1777241955,10.19,29.50,10.50,23.17,17.75,18.11,24.73,6.03,55.12
1777241957,10.19,29.25,9.75,22.76,17.71,17.80,24.70,6.26,55.13
1777241958,10.19,29.00,9.75,22.70,17.70,17.94,24.72,6.47,55.15
1777241960,10.19,29.25,10.50,22.73,17.70,18.09,24.75,6.05,55.06
1777241961,10.19,29.25,10.00,22.88,17.74,18.00,24.74,6.01,55.03
1777241963,10.25,29.25,10.00,22.99,17.75,18.18,24.77,5.99,54.99
1777241965,10.19,29.00,10.50,22.76,17.72,17.86,24.71,6.46,55.08
1777241966,10.19,29.00,10.25,22.89,17.72,17.95,24.72,6.28,55.03
1777241968,10.25,28.75,10.25,23.08,17.74,17.99,24.73,6.02,54.95
1777241969,10.25,28.75,10.00,23.02,17.76,17.94,24.72,6.18,54.98
1777241971,10.25,29.25,10.25,22.91,17.75,17.93,24.73,6.03,54.94
1777241973,10.25,29.25,9.50,22.79,17.73,18.14,24.77,6.03,54.93
1777241974,10.25,29.25,10.25,22.68,17.73,17.80,24.73,6.49,54.99
1777241976,10.25,29.75,10.00,22.88,17.76,17.83,24.74,6.17,54.94
1777241977,10.25,29.25,10.25,22.74,17.74,17.87,24.75,6.17,54.93
1777241979,10.25,30.00,10.00,22.94,17.76,18.00,24.76,6.56,54.99
1777241981,10.25,29.75,10.25,22.91,17.74,18.12,24.79,6.08,54.90
1777241982,10.25,30.00,10.50,22.80,17.75,18.08,24.79,6.16,54.91
