timestamp,temp1_black_evap_coil_side,temp2_tcouple_evap_coil_center,temp3_tcouple_by_fan,stemp1_ambient_room,shumid1_ambient_room,stemp2_outlet,shumid2_outlet,stemp3_inlet,shumid3_inlet
1778003309,8.00,8.25,8.75,19.97,46.97,14.54,60.17,15.71,60.43
1778003311,8.06,8.75,8.50,20.08,46.99,14.71,60.19,15.64,60.38
1778003312,8.06,8.50,8.75,19.95,46.97,14.70,60.18,15.41,60.29
1778003314,8.00,9.00,8.25,19.98,47.02,14.59,60.17,16.19,60.57
1778003316,8.00,9.00,9.00,20.19,47.10,14.69,60.20,16.24,60.90
1778003317,7.94,9.00,8.75,19.97,47.18,14.74,60.23,16.36,61.38
1778003319,7.94,9.00,8.50,19.91,47.28,14.58,60.23,16.19,61.81
1778003320,7.94,9.00,9.00,19.96,47.44,14.63,60.29,15.78,62.17
1778003322,8.00,9.00,9.00,20.01,47.60,14.60,60.34,16.06,62.58
1778003324,8.06,9.00,9.25,19.81,47.63,14.59,60.40,16.02,62.70
1778003325,8.19,9.00,9.25,19.81,47.66,14.76,60.49,15.85,62.59
1778003327,8.19,9.00,9.00,19.99,47.70,14.59,60.52,16.27,62.57
1778003329,8.25,9.00,8.50,19.83,47.69,14.80,60.61,15.92,62.49
1778003330,8.25,8.75,8.75,19.91,47.68,14.71,60.63,15.71,62.31
1778003332,8.25,8.75,9.25,19.87,47.66,14.64,60.60,15.83,62.17
1778003333,8.25,9.00,8.25,19.89,47.64,14.64,60.57,16.12,62.05
1778003335,8.19,9.00,8.75,19.91,47.59,14.59,60.56,15.71,61.97
1778003337,8.13,9.00,9.00,20.10,47.59,14.60,60.53,15.90,62.06
1778003338,8.19,9.00,9.25,19.87,47.49,14.70,60.53,15.86,62.07
1778003340,8.13,8.25,8.75,20.06,47.48,14.69,60.48,15.84,62.01
1778003341,8.25,9.00,9.00,19.75,47.44,14.69,60.44,16.05,62.06
1778003343,8.25,9.00,8.75,19.90,47.51,14.59,60.42,16.08,62.22
1778003345,8.19,9.00,8.75,19.76,47.50,14.75,60.42,15.69,62.32
1778003346,8.19,8.75,9.00,20.12,47.53,14.67,60.44,16.09,62.33
1778003348,8.25,9.00,8.75,20.04,47.49,14.74,60.47,16.22,62.15
1778003349,8.25,9.00,9.00,19.86,47.43,14.62,60.44,16.21,61.99
1778003351,8.25,9.00,8.75,20.11,47.42,14.65,60.47,15.83,61.73
1778003353,8.19,10.25,9.25,19.84,47.33,14.63,60.48,16.59,61.72
1778003354,8.25,11.00,9.25,20.00,47.28,14.59,60.48,16.33,61.49
1778003356,8.25,10.50,8.75,20.07,47.21,14.72,60.48,16.25,61.28
1778003357,8.31,9.00,9.00,19.84,47.11,14.69,60.48,16.13,61.08
1778003359,8.25,8.50,9.00,20.24,47.13,14.76,60.48,16.24,60.88
1778003361,8.19,8.25,9.00,19.78,46.97,14.64,60.43,16.48,60.72
1778003362,8.25,8.75,8.25,19.97,46.94,14.59,60.35,16.83,60.61
1778003364,8.19,8.25,9.00,20.16,46.96,14.64,60.33,15.95,60.42
1778003365,8.19,9.00,8.75,19.97,46.96,14.58,60.29,16.26,60.59
1778003367,8.19,10.00,9.25,20.08,46.98,14.63,60.28,16.87,60.91
1778003369,8.19,9.50,8.75,20.12,47.03,14.69,60.32,16.81,61.10
1778003370,8.13,11.00,9.25,19.94,46.97,14.72,60.37,16.20,61.03
1778003372,8.19,10.25,9.00,20.29,46.98,14.66,60.36,16.62,61.05
1778003373,8.13,11.00,9.00,19.90,46.87,14.70,60.33,16.30,60.85
1778003375,8.19,11.50,9.00,20.04,46.86,14.76,60.30,15.97,60.75
1778003377,8.13,11.25,8.50,20.03,46.81,14.75,60.23,16.12,60.68
1778003378,8.13,11.00,9.00,20.08,46.77,14.65,60.18,16.11,60.55
1778003380,8.13,11.25,8.25,19.98,46.72,14.76,60.15,16.34,60.46
1778003381,8.06,11.25,8.75,20.40,46.77,14.76,60.11,15.77,60.24
1778003383,8.13,10.50,8.75,20.19,46.71,14.63,60.06,16.59,60.28
1778003385,8.06,11.00,8.75,19.82,46.64,14.65,60.04,16.10,60.11
1778003386,8.06,11.00,9.00,20.13,46.68,14.64,60.02,16.27,60.07
1778003388,8.06,11.50,8.75,19.99,46.66,14.62,60.01,15.98,59.94
1778003390,8.06,11.25,8.75,20.03,46.68,14.76,60.04,15.93,59.86
1778003391,8.00,10.75,8.75,19.90,46.68,14.75,60.03,16.32,59.81
1778003393,8.00,11.25,8.50,20.18,46.73,14.81,60.03,16.17,59.64
1778003394,8.00,10.75,9.00,20.39,46.76,14.86,60.03,16.23,59.60
1778003396,8.06,11.00,8.75,19.99,46.69,14.75,59.98,16.02,59.51
1778003398,8.00,11.25,8.75,20.15,46.71,14.69,59.97,15.99,59.46
1778003399,8.00,11.25,8.75,20.08,46.67,14.65,59.96,16.37,59.49
1778003401,8.00,10.50,8.00,19.92,46.63,14.68,59.96,16.37,59.52
1778003402,8.06,11.25,8.75,20.13,46.66,14.76,59.96,15.99,59.49
1778003404,8.00,10.75,8.25,20.12,46.64,14.70,59.94,16.05,59.49
1778003406,8.06,11.25,8.50,20.07,46.63,14.76,59.94,16.43,59.53
1778003407,8.06,11.50,8.25,20.32,46.66,14.76,59.92,15.73,59.36
1778003409,8.06,11.00,8.75,20.39,46.66,14.71,59.88,15.94,59.37
1778003410,8.06,11.00,8.25,20.03,46.58,14.70,59.84,15.99,59.31
1778003412,8.06,11.25,8.75,19.99,46.58,14.71,59.86,16.18,59.33
1778003414,8.13,11.25,8.50,20.16,46.59,14.70,59.87,16.18,59.31
1778003415,8.06,11.50,8.00,19.97,46.57,14.70,59.91,16.07,59.30
1778003417,8.13,10.50,9.00,20.12,46.58,14.70,59.96,15.73,59.21
1778003418,8.19,11.00,8.25,20.00,46.57,14.65,60.01,16.55,59.35
1778003420,8.19,10.75,8.75,20.00,46.58,14.64,60.07,16.43,59.35
1778003422,8.19,11.25,9.00,20.07,46.58,14.66,60.11,15.73,59.24
1778003423,8.13,11.00,8.50,20.10,46.61,14.69,60.13,16.20,59.36
1778003425,8.25,11.00,8.75,20.16,46.61,14.61,60.13,16.34,59.41
1778003426,8.19,10.50,8.50,20.30,46.62,14.69,60.15,15.94,59.40
1778003428,8.19,11.00,8.50,19.89,46.58,14.83,60.19,16.44,59.53
1778003430,8.19,10.75,8.75,20.06,46.63,14.81,60.20,16.27,59.55
1778003431,8.25,11.25,9.00,19.98,46.62,14.76,60.19,16.51,59.59
1778003433,8.19,10.75,8.75,19.94,46.62,14.76,60.16,15.71,59.44
1778003434,8.25,11.25,8.75,20.00,46.63,14.80,60.13,16.05,59.49
1778003436,8.25,11.00,8.75,20.00,46.63,14.71,60.08,16.10,59.49
1778003438,8.25,11.00,9.00,20.05,46.63,14.76,60.04,16.36,59.50
1778003439,8.19,11.25,8.25,20.05,46.63,14.70,60.02,16.30,59.48
1778003441,8.19,11.00,8.75,20.27,46.64,14.88,60.05,15.85,59.42
1778003443,8.19,10.75,8.50,20.01,46.60,14.70,60.04,16.00,59.47
1778003444,8.19,11.00,9.00,20.19,46.63,14.70,60.01,16.28,59.53
1778003446,8.19,11.25,9.00,20.02,46.60,14.66,59.98,16.80,59.64
1778003447,8.19,11.00,8.50,19.86,46.62,14.75,59.99,16.23,59.65
1778003449,8.13,11.00,9.00,19.86,46.67,14.76,59.96,16.38,59.98
1778003451,8.19,11.50,8.75,19.87,46.72,14.72,59.97,16.31,60.28
1778003452,8.19,11.25,9.00,20.03,46.75,14.80,59.99,16.01,60.32
1778003454,8.13,10.75,9.00,19.95,46.71,14.65,59.96,16.37,60.38
1778003455,8.13,11.00,8.75,20.06,46.71,14.70,59.98,16.66,60.34
1778003457,8.13,11.25,8.50,20.02,46.68,14.72,59.98,16.71,60.24
1778003459,8.19,11.00,8.00,19.92,46.64,14.76,60.01,16.21,60.06
1778003460,8.13,10.50,9.00,20.01,46.65,14.70,60.02,16.19,60.01
1778003462,8.13,10.75,9.00,19.97,46.64,14.70,60.04,16.12,59.95
1778003463,8.19,11.00,9.00,20.10,46.63,14.60,60.06,15.73,59.81
1778003465,8.19,11.25,9.00,20.05,46.62,14.73,60.09,15.77,59.75
1778003467,8.19,10.75,8.50,19.89,46.61,14.74,60.14,16.06,59.75
1778003468,8.19,11.50,8.50,19.91,46.60,14.82,60.17,15.94,59.70
1778003470,8.25,11.00,9.00,19.91,46.60,14.59,60.13,15.87,59.64
1778003471,8.19,11.25,8.25,20.24,46.65,14.64,60.12,15.84,59.62
1778003473,8.19,11.00,9.00,19.86,46.59,14.82,60.18,16.49,59.75
1778003475,8.13,11.00,9.00,19.79,46.58,14.70,60.13,16.12,59.76
1778003476,8.19,11.25,9.00,20.06,46.63,14.60,60.11,16.19,59.84
1778003478,8.13,11.00,8.50,19.91,46.60,14.64,60.12,16.19,59.84
1778003479,8.19,11.00,9.00,20.08,46.62,14.63,60.07,15.87,59.75
1778003481,8.19,10.75,8.75,20.00,46.61,14.69,60.03,15.98,59.75
1778003483,8.13,10.75,8.50,20.37,46.66,14.83,60.03,15.84,59.71
1778003484,8.13,11.25,8.75,20.08,46.63,14.82,60.02,16.20,59.76
1778003486,8.19,11.25,8.25,19.82,46.60,14.77,60.00,16.29,59.78
1778003487,8.13,11.25,8.50,20.16,46.64,14.65,59.98,16.06,59.75
1778003489,8.13,11.25,8.00,20.12,46.61,14.64,59.93,16.24,59.78
1778003491,8.13,11.00,8.75,19.91,46.58,14.66,59.93,16.50,59.86
1778003492,8.13,10.75,8.50,20.01,46.58,14.72,59.93,16.09,59.79
1778003494,8.13,11.25,8.50,20.01,46.59,14.65,59.90,16.22,59.83
1778003496,8.13,11.25,9.25,20.02,46.61,14.82,59.96,16.27,59.85
1778003497,8.13,11.25,9.00,20.12,46.61,14.64,59.97,16.01,59.81
1778003499,8.13,11.50,8.50,20.14,46.63,14.65,60.04,16.38,59.91
1778003500,8.19,11.75,8.75,19.97,46.61,14.81,60.12,15.95,59.87
1778003502,8.19,11.00,8.50,19.91,46.62,14.70,60.13,16.17,59.94
1778003504,8.19,10.75,8.75,20.02,46.64,14.72,60.17,15.94,59.94
1778003505,8.13,11.25,8.00,20.01,46.65,14.66,60.20,15.97,60.00
1778003507,8.13,11.25,8.50,20.00,46.67,14.72,60.25,16.19,60.12
1778003508,8.19,11.25,8.50,20.02,46.67,14.63,60.27,15.93,60.11
1778003510,8.25,11.00,9.00,20.10,46.69,14.64,60.30,15.78,60.09
1778003512,8.19,11.25,9.25,20.11,46.71,14.60,60.33,15.90,60.19
1778003513,8.25,10.75,9.00,20.48,46.83,14.59,60.35,15.89,60.25
1778003515,8.19,11.50,9.25,20.05,46.75,14.70,60.39,15.94,60.31
1778003516,8.25,11.25,8.50,19.77,46.70,14.75,60.42,15.93,60.29
1778003518,8.25,11.00,9.00,20.29,46.79,14.72,60.40,15.46,60.23
1778003520,8.25,11.25,8.75,19.93,46.74,14.76,60.39,15.83,60.27
1778003521,8.19,11.25,8.75,19.97,46.76,14.70,60.36,15.80,60.25
1778003523,8.19,11.00,8.75,19.96,46.75,14.66,60.28,15.82,60.23
1778003524,8.13,11.50,9.00,20.23,46.80,14.64,60.23,15.81,60.22
1778003526,8.13,11.25,8.75,20.08,46.81,14.81,60.21,16.02,60.36
1778003528,8.13,11.00,8.75,20.05,46.88,14.80,60.18,16.36,60.78
1778003529,8.13,11.25,9.00,19.73,46.87,14.81,60.13,16.64,61.29
1778003531,8.06,11.25,9.00,20.15,46.95,14.70,60.07,16.36,61.52
1778003532,8.06,11.00,9.00,20.24,46.94,14.54,59.97,16.05,61.45
1778003534,8.06,11.25,9.00,19.91,46.84,14.66,59.95,15.75,61.19
1778003536,8.06,11.00,8.75,19.89,46.81,14.80,59.93,15.94,61.05
1778003537,8.06,11.25,8.75,20.12,46.80,14.64,59.92,16.72,61.14
1778003539,8.06,11.50,8.50,20.10,46.77,14.58,59.91,15.79,60.95
1778003540,8.13,11.00,9.00,19.95,46.72,14.63,59.93,16.39,60.95
1778003542,8.06,11.00,9.00,20.01,46.71,14.64,59.93,16.43,60.78
1778003544,8.06,11.50,9.00,19.94,46.68,14.62,59.97,16.30,60.66
1778003545,8.13,11.00,9.25,20.00,46.69,14.62,60.02,15.89,60.49
1778003547,8.13,10.75,9.25,19.95,46.69,14.59,60.10,15.91,60.45
1778003549,8.13,11.50,9.00,20.08,46.72,14.59,60.15,15.96,60.40
1778003550,8.13,11.25,9.25,20.01,46.73,14.64,60.18,15.75,60.38
1778003552,8.06,11.50,9.25,19.98,46.79,14.62,60.24,15.91,60.64
1778003553,8.13,11.50,8.75,20.10,46.86,14.57,60.25,15.96,61.02
1778003555,8.06,11.25,9.00,19.95,46.84,14.70,60.35,15.80,61.22
1778003557,8.13,11.50,8.25,19.95,46.82,14.62,60.37,15.73,61.20
1778003558,8.13,11.25,8.75,20.13,46.84,14.63,60.43,15.54,61.12
1778003560,8.13,11.25,9.25,20.08,46.83,14.65,60.45,15.88,61.11
1778003561,8.19,11.50,8.50,20.14,46.83,14.71,60.47,16.25,61.16
1778003563,8.13,11.00,8.75,20.05,46.82,14.70,60.47,15.87,61.05
1778003565,8.19,11.00,9.00,20.11,46.81,14.72,60.47,15.96,60.94
1778003566,8.19,10.75,9.25,19.91,46.78,14.86,60.46,15.78,60.77
1778003568,8.19,11.50,8.75,20.09,46.79,14.66,60.42,16.22,60.73
1778003569,8.19,11.00,8.75,19.98,46.76,14.62,60.36,15.91,60.54
1778003571,8.19,10.75,8.75,20.00,46.74,14.69,60.33,16.29,60.45
1778003573,8.13,11.00,8.50,19.95,46.72,14.63,60.29,16.53,60.38
1778003574,8.13,11.25,8.50,20.02,46.71,14.61,60.24,15.76,60.22
1778003576,8.13,11.25,9.25,20.12,46.75,14.62,60.24,15.98,60.43
1778003577,8.13,11.50,9.00,19.86,46.72,14.66,60.22,15.93,60.72
1778003579,8.06,10.75,9.00,19.95,46.79,14.79,60.21,15.94,61.10
1778003581,8.06,11.25,9.00,20.11,46.85,14.57,60.18,16.02,61.54
1778003582,8.13,11.25,9.25,20.32,46.91,14.52,60.16,15.34,61.81
1778003584,8.13,10.75,9.00,20.13,46.88,14.60,60.19,16.18,62.14
1778003585,8.13,11.25,9.00,20.28,46.88,14.69,60.21,15.73,62.18
1778003587,8.13,11.50,9.00,20.29,46.86,14.64,60.23,15.69,62.24
1778003589,8.13,11.50,9.25,20.16,46.81,14.55,60.24,16.61,62.32
1778003590,8.19,11.50,9.00,19.99,46.78,14.71,60.27,15.81,62.06
1778003592,8.31,11.75,9.25,20.10,46.79,14.70,60.34,16.30,62.15
1778003593,8.38,11.75,9.00,20.48,46.87,14.81,60.45,16.39,62.31
1778003595,8.38,11.25,9.00,19.91,46.78,14.81,60.53,16.14,62.56
1778003597,8.44,11.50,9.00,19.88,46.79,14.59,60.52,16.22,62.83
1778003598,8.44,11.75,9.25,19.90,46.82,14.76,60.62,15.92,62.91
1778003600,8.50,11.50,9.25,19.92,46.86,14.59,60.64,15.94,63.09
1778003602,8.44,11.50,9.00,20.08,46.92,14.65,60.68,16.09,63.33
1778003603,8.44,11.25,9.50,20.18,47.01,14.64,60.68,15.99,63.47
1778003605,8.38,11.50,9.25,20.12,47.02,14.66,60.69,16.00,63.58
1778003606,8.38,11.25,9.50,19.97,47.04,14.68,60.67,15.91,63.62
1778003608,8.38,11.50,9.25,19.77,47.06,14.66,60.68,15.70,63.58
1778003610,8.38,11.50,9.50,20.05,47.09,14.80,60.69,16.29,63.49
1778003611,8.38,11.25,9.00,19.97,47.02,14.81,60.67,16.56,63.18
1778003613,8.38,11.00,9.25,19.82,46.94,14.70,60.62,16.10,62.73
1778003614,8.38,11.00,9.00,20.14,46.91,14.71,60.59,16.19,62.45
1778003616,8.31,11.00,9.00,20.19,46.89,14.71,60.55,16.16,62.24
1778003618,8.31,11.25,8.75,19.80,46.78,14.70,60.52,16.01,62.05
1778003619,8.38,11.25,9.00,19.78,46.76,14.70,60.49,15.95,61.86
1778003621,8.31,11.00,9.00,20.22,46.81,14.70,60.45,15.95,61.69
1778003622,8.31,11.25,9.00,20.30,46.81,14.60,60.39,15.98,61.55
1778003624,8.31,10.75,9.00,20.31,46.79,14.66,60.33,16.59,61.56
1778003626,8.25,11.50,8.50,19.97,46.70,14.74,60.32,16.43,61.40
1778003627,8.25,11.00,8.50,20.12,46.70,14.72,60.26,15.80,61.14
1778003629,8.25,11.00,9.00,20.03,46.67,14.63,60.19,16.19,61.01
1778003630,8.25,11.00,9.00,20.12,46.67,14.64,60.13,15.79,60.70
1778003632,8.25,10.50,9.00,20.19,46.65,14.76,60.12,15.84,60.51
1778003634,8.13,11.50,8.50,20.28,46.63,14.81,60.09,15.93,60.35
1778003635,8.13,11.00,8.25,20.17,46.59,14.71,60.01,16.28,60.26
1778003637,8.13,10.75,9.00,20.11,46.57,14.69,59.96,16.52,60.12
1778003638,8.06,11.00,8.75,20.16,46.56,14.65,59.90,16.27,59.91
1778003640,8.06,10.75,8.75,20.19,46.56,14.64,59.89,16.29,59.84
1778003642,8.00,10.75,9.00,19.92,46.55,14.69,59.88,15.92,59.78
1778003643,8.06,10.75,8.75,20.53,46.65,14.59,59.82,16.25,59.78
1778003645,8.00,11.25,9.00,19.96,46.54,14.64,59.78,16.53,59.74
1778003646,8.00,11.50,8.00,20.41,46.62,14.72,59.78,16.21,59.66
1778003648,8.00,11.25,8.75,20.22,46.57,14.75,59.77,16.27,59.64
1778003650,8.00,11.50,8.75,20.08,46.56,14.70,59.72,16.29,59.65
1778003651,8.00,11.25,8.75,20.18,46.54,14.74,59.67,15.98,59.56
1778003653,8.00,11.00,8.00,20.17,46.54,14.66,59.65,15.86,59.48
1778003655,7.94,11.00,8.75,19.91,46.49,14.70,59.67,16.20,59.52
1778003656,7.94,11.00,8.75,19.94,46.51,14.65,59.65,16.19,59.51
1778003658,8.00,11.00,8.75,20.19,46.54,14.70,59.67,16.07,59.42
1778003659,7.94,11.25,8.75,20.30,46.55,14.66,59.64,16.52,59.44
1778003661,7.94,11.25,9.00,20.09,46.50,14.70,59.64,16.05,59.27
1778003663,7.94,11.25,8.75,19.97,46.47,14.69,59.63,15.82,59.17
1778003664,7.94,11.25,9.00,20.19,46.47,14.75,59.66,16.07,59.17
1778003666,7.88,11.25,8.50,19.94,46.44,14.66,59.61,16.51,59.25
1778003667,7.94,10.75,8.50,19.91,46.43,14.65,59.58,16.27,59.24
1778003669,7.94,11.25,8.75,20.19,46.48,14.70,59.60,16.49,59.24
1778003671,7.94,11.00,9.00,20.01,46.45,14.59,59.57,16.44,59.21
1778003672,7.94,11.25,9.00,20.11,46.47,14.69,59.64,16.08,59.13
1778003674,7.94,11.00,8.25,20.05,46.46,14.80,59.70,16.52,59.21
1778003675,7.94,11.00,9.00,20.26,46.48,14.64,59.72,15.69,59.06
1778003677,7.94,11.00,9.00,20.35,46.50,14.64,59.77,16.13,59.18
1778003679,7.94,11.00,8.75,20.18,46.46,14.65,59.82,16.55,59.28
1778003680,7.94,10.75,8.50,19.84,46.38,14.65,59.84,15.82,59.13
1778003682,7.94,11.25,9.00,19.97,46.40,14.76,59.89,16.35,59.21
1778003683,7.94,11.50,9.00,20.15,46.45,14.60,59.88,15.80,59.14
1778003685,7.94,11.25,8.75,19.96,46.42,14.69,59.92,15.73,59.14
1778003687,8.00,11.00,8.25,20.05,46.45,14.75,59.95,16.31,59.24
1778003688,7.94,11.25,8.75,20.14,46.47,14.82,59.99,15.99,59.18
1778003690,8.00,11.00,8.50,19.87,46.44,14.66,60.00,16.16,59.28
1778003691,8.00,11.00,9.25,20.06,46.47,14.69,60.05,15.83,59.28
1778003693,7.94,10.75,9.00,19.95,46.47,14.70,60.10,15.78,59.29
1778003695,8.00,10.75,9.00,19.97,46.47,14.62,60.08,16.08,59.36
1778003696,7.94,11.50,9.00,20.02,46.51,14.71,60.15,16.25,59.41
1778003698,8.00,11.25,8.75,20.21,46.61,14.76,60.19,16.28,59.57
1778003699,8.00,11.00,9.00,20.12,46.67,14.80,60.18,16.26,59.79
1778003701,8.00,11.25,9.25,20.18,46.70,14.74,60.21,16.25,59.94
1778003703,8.06,11.50,8.75,20.00,46.65,14.72,60.24,16.20,60.05
1778003704,8.06,11.25,9.25,19.96,46.63,14.77,60.28,16.12,60.16
1778003706,8.06,11.25,9.00,19.87,46.62,14.83,60.31,16.12,60.22
1778003707,8.06,11.00,9.00,20.36,46.67,14.87,60.32,16.27,60.26
1778003709,8.06,11.00,9.00,19.97,46.58,14.80,60.31,15.87,60.16
1778003711,8.06,11.00,8.50,20.06,46.60,14.72,60.31,16.48,60.18
1778003712,8.06,11.25,9.00,20.23,46.62,14.77,60.32,16.35,60.08
1778003714,8.06,11.25,8.75,20.24,46.61,14.72,60.30,16.03,60.16
1778003716,8.00,11.25,8.50,20.08,46.59,14.67,60.28,16.31,60.34
1778003717,8.06,10.75,9.00,19.93,46.54,14.78,60.28,16.20,60.34
1778003719,8.00,11.00,9.25,20.25,46.58,14.76,60.26,16.28,60.30
1778003720,8.00,11.50,9.00,20.33,46.57,14.76,60.23,16.19,60.25
1778003722,8.00,10.75,9.25,20.05,46.50,14.86,60.18,16.20,60.22
1778003724,8.00,11.25,8.75,20.05,46.48,14.70,60.12,16.06,60.16
1778003725,8.00,10.75,8.50,20.18,46.51,14.63,60.09,16.01,60.08
1778003727,8.00,11.00,8.50,20.54,46.58,14.76,60.10,16.14,60.04
1778003728,8.00,11.00,9.00,20.40,46.56,14.76,60.06,16.20,60.11
1778003730,8.00,11.50,9.00,20.21,46.54,14.80,60.05,16.23,60.13
1778003732,8.00,11.00,9.00,20.40,46.55,14.82,60.02,16.30,60.17
1778003733,8.00,11.25,9.25,19.97,46.47,14.77,59.96,15.85,60.08
1778003735,8.00,11.00,9.00,20.09,46.51,14.76,59.95,15.86,60.10
1778003736,8.00,11.25,9.25,20.09,46.57,14.71,59.94,16.27,60.42
1778003738,8.00,11.00,9.00,20.37,46.66,14.78,60.00,16.17,60.82
1778003740,8.06,11.00,8.50,19.96,46.63,14.76,60.03,16.23,61.05
1778003741,8.06,11.50,8.50,20.06,46.64,14.76,60.05,16.07,61.03
1778003743,8.06,11.25,9.25,20.23,46.62,14.81,60.07,16.36,61.12
1778003744,8.00,10.75,9.00,20.16,46.62,14.86,60.07,16.03,61.07
1778003746,8.06,11.00,9.25,19.93,46.56,14.81,60.05,16.11,61.03
1778003748,8.06,11.25,9.00,19.95,46.53,14.78,60.03,16.27,60.96
1778003749,8.13,11.00,8.50,20.23,46.56,14.71,60.02,16.17,60.86
1778003751,8.13,11.00,9.50,20.25,46.55,14.76,60.02,16.42,60.79
1778003752,8.13,10.75,9.00,20.09,46.53,14.76,60.01,16.35,60.63
1778003754,8.06,11.00,9.25,20.04,46.53,14.91,60.01,16.27,60.48
1778003756,8.13,10.75,9.00,20.31,46.56,14.82,59.98,16.33,60.39
1778003757,8.06,10.50,9.00,20.13,46.52,14.88,59.96,16.23,60.31
1778003759,8.06,10.75,9.00,20.27,46.54,14.83,59.92,16.25,60.24
1778003760,8.00,11.25,9.00,20.33,46.51,14.76,59.89,16.18,60.12
1778003762,8.00,10.75,8.75,20.13,46.48,14.82,59.88,16.20,60.09
1778003764,8.06,10.75,9.00,19.95,46.46,14.81,59.87,15.98,60.06
1778003765,8.00,11.00,9.00,20.12,46.49,14.83,59.86,16.20,60.13
1778003767,8.00,11.00,8.75,19.94,46.45,14.80,59.84,16.00,60.09
1778003769,8.06,11.00,9.00,20.00,46.46,14.80,59.81,16.17,60.05
1778003770,8.00,11.00,9.00,20.15,46.49,14.83,59.82,16.54,60.05
1778003772,8.06,11.00,9.00,20.19,46.51,14.89,59.82,16.23,59.96
1778003773,8.00,11.25,8.75,20.23,46.51,14.75,59.77,16.04,59.91
1778003775,8.00,11.00,9.25,20.15,46.52,14.83,59.77,15.74,59.84
1778003777,8.00,11.00,8.50,20.35,46.56,14.79,59.77,16.12,59.88
1778003778,8.00,10.50,8.75,20.22,46.55,14.76,59.74,15.98,59.88
1778003780,8.00,11.25,8.50,20.48,46.57,14.86,59.73,15.80,59.85
1778003781,7.94,11.00,8.75,20.22,46.50,14.83,59.73,16.06,59.91
1778003783,8.00,11.00,8.00,20.43,46.54,14.77,59.71,15.80,59.86
1778003785,8.00,10.50,8.50,20.18,46.50,14.83,59.72,15.75,59.88
1778003786,8.00,10.75,8.75,20.09,46.48,14.77,59.71,15.85,59.95
1778003788,8.00,11.25,8.75,20.24,46.53,14.79,59.70,15.98,59.99
1778003789,7.94,11.00,8.75,20.20,46.50,14.72,59.65,16.33,60.07
1778003791,7.94,11.00,8.50,20.10,46.47,14.72,59.62,15.94,59.96
1778003793,7.94,11.00,9.00,20.18,46.47,14.80,59.60,16.21,59.94
1778003794,7.94,11.00,8.50,19.92,46.42,14.87,59.57,15.94,59.83
1778003796,7.94,11.25,8.25,20.16,46.45,14.86,59.55,16.26,59.86
1778003797,7.94,10.75,8.75,20.21,46.45,14.70,59.51,15.90,59.82
1778003799,7.94,11.00,9.00,20.49,46.49,14.64,59.49,15.96,59.86
1778003801,8.00,11.25,9.00,19.91,46.38,14.70,59.50,15.88,59.90
1778003802,8.00,11.00,8.50,19.92,46.41,14.81,59.51,15.87,59.92
1778003804,8.00,10.75,8.25,20.16,46.47,14.70,59.54,15.89,59.95
1778003805,7.94,11.25,9.00,20.15,46.47,14.66,59.57,15.89,59.98
1778003807,8.00,11.25,8.50,19.95,46.47,14.66,59.66,15.59,59.92
1778003809,7.94,11.25,9.25,20.31,46.51,14.83,59.77,16.05,59.98
1778003810,8.00,11.25,8.50,19.97,46.45,14.70,59.80,15.93,59.94
1778003812,8.00,11.00,9.00,19.91,46.41,14.72,59.85,16.16,59.96
1778003813,8.00,11.25,8.50,20.40,46.49,14.74,59.89,16.52,60.05
1778003815,8.00,11.00,9.00,20.06,46.43,14.70,59.90,15.55,59.91
1778003817,8.00,10.75,9.00,20.29,46.46,14.76,59.93,15.94,60.04
1778003818,8.00,10.75,9.00,19.96,46.42,14.69,59.93,15.87,60.07
1778003820,8.00,10.75,9.00,20.50,46.50,14.71,59.93,16.19,60.15
1778003822,8.00,11.00,9.25,20.25,46.43,14.74,59.93,15.90,60.09
1778003823,8.00,10.75,8.50,20.16,46.44,14.72,59.95,15.93,60.10
1778003825,8.00,10.50,8.50,20.05,46.43,14.72,59.97,15.91,60.08
1778003826,8.00,10.75,9.00,19.97,46.43,14.65,59.96,15.90,60.05
1778003828,8.00,11.00,8.75,20.16,46.46,14.76,59.99,16.20,60.09
1778003830,7.94,10.50,8.50,20.20,46.47,14.80,59.98,16.23,60.13
1778003831,8.00,11.25,8.50,20.05,46.44,14.63,59.97,15.45,60.03
1778003833,7.94,11.25,8.50,20.00,46.43,14.71,60.00,16.13,60.17
1778003834,8.00,10.75,9.00,20.04,46.47,14.71,60.00,16.12,60.18
1778003836,7.94,11.00,8.75,19.94,46.47,14.77,60.03,16.30,60.22
1778003838,7.94,10.75,8.75,19.95,46.45,14.82,60.04,15.98,60.19
1778003839,8.00,10.75,9.00,20.25,46.49,14.76,60.04,15.94,60.22
1778003841,8.00,10.75,9.00,20.32,46.51,14.76,60.04,15.61,60.21
1778003842,8.00,11.25,8.50,20.03,46.44,14.75,60.05,15.50,60.22
1778003844,8.00,11.25,9.00,20.12,46.48,14.70,60.04,16.23,60.38
1778003846,8.00,11.25,8.25,20.09,46.47,14.75,60.04,15.79,60.33
1778003847,8.00,10.50,9.00,20.44,46.52,14.75,60.04,15.96,60.36
1778003849,7.94,10.75,8.75,20.05,46.44,14.65,60.02,15.67,60.30
1778003850,7.94,11.25,9.00,19.93,46.44,14.76,60.03,15.84,60.31
