timestamp,temp1_black_evap_coil_side,temp2_tcouple_evap_coil_center,temp3_tcouple_by_fan,stemp1_ambient_room,shumid1_ambient_room,stemp2_outlet,shumid2_outlet,stemp3_inlet,shumid3_inlet
1778009780,8.13,13.50,9.75,21.42,42.74,15.20,60.28,20.77,45.75
1778009781,8.13,13.50,9.75,21.41,42.72,15.17,60.29,21.02,45.76
1778009783,8.13,13.75,9.75,21.30,42.71,15.16,60.30,20.67,45.67
1778009785,8.13,13.25,9.75,21.30,42.70,15.08,60.34,21.16,45.73
1778009786,8.13,13.75,10.00,21.59,42.73,15.15,60.38,21.16,45.75
1778009788,8.13,13.75,9.50,21.15,42.71,15.02,60.40,21.16,45.76
1778009789,8.19,13.75,10.00,21.45,42.75,15.10,60.45,21.11,45.75
1778009791,8.13,13.50,10.25,21.15,42.72,15.13,60.50,20.38,45.64
1778009793,8.19,14.00,10.00,21.30,42.71,15.03,60.52,20.90,45.74
1778009794,8.19,13.75,9.75,21.45,42.77,14.99,60.52,20.72,45.73
1778009796,8.25,14.00,9.75,21.34,42.73,15.06,60.57,21.15,45.85
1778009797,8.19,14.00,10.25,21.36,42.74,15.04,60.62,21.23,45.88
1778009799,8.25,13.75,9.50,21.46,42.78,15.15,60.69,21.17,45.86
1778009801,8.19,13.50,10.25,21.19,42.75,15.15,60.72,20.84,45.82
1778009802,8.19,13.50,10.00,21.30,42.78,15.05,60.74,21.03,45.89
1778009804,8.25,13.50,9.75,21.58,42.83,15.13,60.81,20.65,45.87
1778009805,8.19,13.25,9.50,21.58,42.82,15.19,60.85,20.70,45.92
1778009807,8.25,13.75,10.25,21.26,42.78,15.11,60.87,20.75,45.94
1778009809,8.25,13.50,9.75,21.27,42.76,15.23,60.92,20.64,45.97
1778009810,8.25,14.25,10.25,21.55,42.82,15.09,60.92,20.59,46.01
1778009812,8.25,13.50,10.25,21.41,42.81,15.13,60.94,20.40,45.95
1778009814,8.25,13.50,10.25,21.46,42.85,15.19,60.95,20.74,46.01
1778009815,8.19,14.00,10.25,21.36,42.84,15.08,60.94,20.67,46.03
1778009817,8.25,13.50,10.25,21.46,42.86,15.16,60.95,21.32,46.13
1778009818,8.25,13.75,10.25,21.19,42.84,15.11,60.94,21.05,46.08
1778009820,8.25,13.25,9.75,21.25,42.83,15.16,60.95,20.83,46.07
1778009822,8.25,13.50,9.50,21.55,42.87,15.08,60.91,20.78,46.07
1778009823,8.25,13.00,10.00,21.58,42.89,15.23,60.94,20.27,45.96
1778009825,8.25,13.00,9.75,21.45,42.87,15.15,60.93,20.45,45.93
1778009826,8.19,12.50,10.00,21.35,42.85,15.13,60.90,21.09,45.99
1778009828,8.19,12.50,10.00,21.41,42.85,15.10,60.88,21.09,46.01
1778009830,8.25,12.75,10.00,21.41,42.84,15.15,60.87,21.05,46.03
1778009831,8.19,12.75,9.75,21.41,42.84,15.02,60.83,21.70,46.14
1778009833,8.19,13.00,10.00,21.41,42.84,15.05,60.79,20.98,46.05
1778009834,8.25,13.00,10.00,21.51,42.85,15.18,60.78,20.64,45.99
1778009836,8.25,13.00,9.75,21.63,42.87,15.26,60.74,20.54,45.97
1778009838,8.25,13.50,10.00,21.23,42.82,15.17,60.69,20.83,46.00
1778009839,8.25,13.25,9.75,21.08,42.78,15.06,60.66,20.57,45.93
1778009841,8.25,13.25,10.00,21.30,42.82,15.06,60.64,20.59,45.89
1778009842,8.25,13.25,10.00,21.16,42.79,15.05,60.64,20.99,45.93
1778009844,8.19,13.25,9.75,21.25,42.82,15.06,60.64,20.97,45.91
1778009846,8.19,13.00,10.00,21.20,42.82,15.15,60.63,20.64,45.82
1778009847,8.19,13.25,10.00,21.49,42.85,15.09,60.61,20.52,45.81
1778009849,8.25,13.00,10.00,21.11,42.80,15.13,60.59,20.73,45.84
1778009850,8.25,12.50,10.00,21.19,42.81,15.05,60.59,20.54,45.81
1778009852,8.31,13.25,10.00,21.62,42.89,15.15,60.59,20.56,45.81
1778009854,8.19,13.00,9.50,21.15,42.84,15.15,60.60,20.60,45.84
1778009855,8.19,13.25,10.00,21.21,42.85,15.19,60.61,20.33,45.86
1778009857,8.19,13.00,10.00,21.30,42.87,15.24,60.59,20.27,45.91
1778009859,8.19,13.00,9.75,21.54,42.88,15.09,60.55,21.06,46.10
1778009860,8.13,13.50,9.75,21.36,42.85,15.09,60.53,20.91,46.12
1778009862,8.19,13.25,10.00,21.18,42.82,15.13,60.49,21.15,46.17
1778009863,8.19,13.00,9.75,21.41,42.83,15.09,60.49,20.94,46.09
1778009865,8.19,13.00,10.00,21.45,42.84,15.16,60.49,21.03,46.10
1778009867,8.19,13.50,9.75,21.20,42.79,15.17,60.46,20.55,45.98
1778009868,8.19,13.75,9.50,21.15,42.77,15.13,60.41,21.32,46.11
1778009870,8.25,14.00,10.00,21.30,42.81,15.36,60.42,20.78,46.11
1778009871,8.25,13.50,9.75,21.35,42.89,15.27,60.37,20.82,46.27
1778009873,8.25,13.50,10.25,21.23,42.91,15.18,60.36,21.29,46.46
1778009875,8.25,13.50,10.25,21.23,42.94,15.32,60.40,21.05,46.45
1778009876,8.31,14.00,10.50,21.19,42.96,15.14,60.37,20.67,46.39
1778009878,8.38,14.25,10.25,21.41,43.04,15.12,60.35,21.13,46.46
1778009879,8.38,14.00,10.25,21.19,43.03,15.37,60.42,20.73,46.40
1778009881,8.44,13.75,10.00,21.15,43.04,15.28,60.41,20.72,46.45
1778009883,8.38,13.50,10.25,21.41,43.09,15.15,60.40,20.21,46.40
1778009884,8.44,13.50,10.25,21.44,43.11,15.24,60.41,20.75,46.49
1778009886,8.38,13.75,9.75,21.40,43.12,15.15,60.39,20.95,46.45
1778009887,8.38,13.25,10.00,21.76,43.20,15.13,60.39,20.87,46.38
1778009889,8.31,14.00,10.25,21.62,43.20,15.31,60.39,21.09,46.36
1778009891,8.38,14.00,10.00,21.58,43.15,15.15,60.32,20.63,46.20
1778009892,8.31,13.75,10.25,21.30,43.10,15.21,60.29,20.53,46.13
1778009894,8.38,13.75,9.75,21.62,43.13,15.30,60.26,20.76,46.11
1778009895,8.31,13.25,9.75,21.20,43.05,15.15,60.20,21.00,46.09
1778009897,8.31,13.25,9.75,21.30,43.06,15.15,60.16,21.12,46.06
1778009899,8.25,13.25,9.50,21.46,43.06,15.15,60.12,21.23,46.08
1778009900,8.25,13.25,9.75,21.30,43.03,15.18,60.09,20.76,46.05
1778009902,8.25,13.25,10.00,21.30,43.00,15.19,60.08,21.10,46.14
1778009903,8.25,13.50,10.00,21.41,43.02,15.22,60.07,21.00,46.13
1778009905,8.13,13.75,9.50,21.44,43.02,15.14,60.03,20.42,46.01
1778009907,8.19,13.50,10.00,21.19,42.99,15.08,60.01,20.82,46.05
1778009908,8.19,13.75,10.00,21.15,42.97,15.16,60.03,20.58,45.99
1778009910,8.19,14.00,9.75,21.16,42.97,15.09,60.02,20.51,45.98
1778009912,8.19,13.00,10.25,21.35,42.96,15.26,60.07,20.59,46.02
1778009913,8.25,13.75,10.25,21.30,42.94,15.19,60.11,20.75,46.05
1778009915,8.19,13.75,10.00,21.20,42.91,15.12,60.13,21.05,46.12
1778009916,8.13,13.75,10.25,21.36,42.92,15.06,60.17,20.97,46.15
1778009918,8.19,13.50,10.25,21.62,42.95,15.12,60.23,20.95,46.21
1778009920,8.19,13.75,10.25,21.36,42.92,15.06,60.26,20.87,46.22
1778009921,8.19,13.50,10.25,21.67,42.95,15.17,60.32,20.67,46.21
1778009923,8.19,13.75,10.25,21.58,42.91,15.15,60.34,20.55,46.19
1778009924,8.19,13.75,10.25,21.30,42.87,15.06,60.40,20.95,46.29
1778009926,8.19,13.50,10.25,21.45,42.92,15.11,60.45,20.67,46.20
1778009928,8.19,13.75,9.75,21.54,42.94,15.05,60.46,21.16,46.27
1778009929,8.19,13.50,10.25,21.41,42.92,15.19,60.52,20.58,46.21
1778009931,8.13,13.75,10.25,21.26,42.89,15.13,60.49,20.96,46.28
1778009932,8.19,13.50,10.00,21.15,42.87,15.13,60.47,21.30,46.34
1778009934,8.13,13.50,10.25,21.72,42.96,15.19,60.48,21.02,46.28
1778009936,8.13,13.25,9.50,21.55,42.93,15.09,60.43,20.78,46.23
1778009937,8.13,14.00,10.25,21.09,42.85,15.19,60.43,20.53,46.21
1778009939,8.19,13.25,10.00,21.41,42.90,15.15,60.42,20.64,46.27
1778009940,8.13,13.75,9.50,21.21,42.86,15.10,60.38,20.96,46.28
1778009942,8.19,13.25,10.00,21.55,42.90,15.10,60.36,20.87,46.21
1778009944,8.13,13.50,10.25,21.46,42.87,15.07,60.38,20.67,46.12
1778009945,8.19,13.25,10.25,21.30,42.82,15.12,60.39,20.78,46.11
1778009947,8.19,13.25,10.00,21.30,42.82,15.19,60.41,20.96,46.09
1778009948,8.13,13.50,10.25,21.68,42.87,15.10,60.42,20.41,45.98
1778009950,8.13,13.50,10.00,21.12,42.78,15.13,60.46,20.70,45.99
1778009952,8.19,13.50,10.25,21.42,42.82,15.24,60.46,20.59,45.94
1778009953,8.25,13.25,10.25,21.41,42.81,15.17,60.45,20.61,45.97
1778009955,8.19,13.75,10.25,21.45,42.84,15.19,60.45,20.45,46.01
1778009957,8.19,13.25,10.25,21.31,42.85,15.08,60.44,20.57,46.09
1778009958,8.13,13.50,10.25,21.54,42.89,15.17,60.43,20.96,46.15
1778009960,8.19,13.00,10.25,21.41,42.86,15.11,60.44,20.90,46.12
1778009961,8.19,13.75,10.00,21.55,42.89,15.15,60.44,20.50,46.03
1778009963,8.19,13.25,10.50,21.46,42.85,15.21,60.43,20.58,46.05
1778009965,8.19,13.00,9.75,21.21,42.84,15.05,60.36,20.48,46.00
1778009966,8.19,13.50,10.25,21.73,42.89,15.03,60.34,20.76,46.00
1778009968,8.19,13.50,10.25,21.22,42.83,15.20,60.32,21.47,46.09
1778009969,8.19,13.50,10.00,21.72,42.88,15.17,60.29,20.74,45.99
1778009971,8.13,13.75,10.75,21.46,42.83,15.14,60.27,20.97,46.04
1778009973,8.19,13.50,10.75,21.53,42.88,15.05,60.24,20.99,46.18
1778009974,8.19,13.75,10.50,21.41,42.90,15.12,60.27,20.81,46.37
1778009976,8.19,13.75,10.25,21.55,42.96,15.16,60.30,20.72,46.49
1778009977,8.19,13.75,10.25,21.41,42.92,15.09,60.31,20.48,46.42
1778009979,8.19,13.75,10.50,21.17,42.89,15.14,60.32,20.74,46.42
1778009981,8.25,13.50,10.75,21.58,42.94,15.05,60.34,21.01,46.40
1778009982,8.25,14.00,10.50,21.52,42.92,15.09,60.39,20.54,46.31
1778009984,8.19,14.00,10.50,21.76,42.94,15.15,60.43,20.92,46.36
1778009985,8.25,13.50,10.50,21.30,42.85,15.11,60.47,21.13,46.40
1778009987,8.25,13.50,10.75,21.54,42.89,15.13,60.51,20.99,46.39
1778009989,8.25,13.75,10.25,21.26,42.84,15.13,60.55,21.30,46.41
1778009990,8.25,13.50,10.50,21.23,42.84,15.05,60.58,21.19,46.36
1778009992,8.31,13.50,10.75,21.37,42.84,15.19,60.63,21.00,46.28
1778009993,8.31,13.75,10.75,21.47,42.87,15.16,60.62,20.75,46.29
1778009995,8.38,14.00,10.50,21.46,42.93,15.23,60.64,20.25,46.38
1778009997,8.38,13.50,11.00,21.53,42.96,15.17,60.65,21.32,46.77
1778009998,8.44,13.75,11.00,21.45,42.95,15.25,60.72,21.23,46.99
1778010000,8.44,13.75,10.75,21.37,43.00,15.12,60.73,20.54,47.03
1778010002,8.44,14.00,10.50,21.60,43.10,15.13,60.75,20.74,47.01
1778010003,8.50,13.25,10.75,21.18,43.04,15.12,60.73,20.95,46.91
1778010005,8.50,14.00,10.50,21.13,43.03,15.18,60.71,20.77,46.74
1778010006,8.44,13.75,10.25,21.55,43.05,15.23,60.69,21.17,46.67
1778010008,8.38,13.50,10.50,21.59,43.02,15.17,60.64,20.55,46.46
1778010010,8.38,13.50,10.75,21.22,42.94,15.20,60.61,20.59,46.37
1778010011,8.38,13.75,10.75,21.63,43.01,15.27,60.60,20.90,46.41
1778010013,8.38,13.75,10.75,21.69,43.03,15.20,60.56,21.12,46.52
1778010014,8.44,13.75,10.75,21.64,43.01,15.32,60.55,20.61,46.55
1778010016,8.38,13.25,10.25,21.69,43.02,15.23,60.49,20.69,46.54
1778010018,8.38,13.75,10.75,21.55,42.96,15.23,60.45,21.26,46.56
1778010019,8.31,14.00,10.50,21.69,42.95,15.11,60.41,20.86,46.46
1778010021,8.38,13.75,10.25,21.48,42.91,15.19,60.41,20.83,46.42
1778010022,8.38,13.50,10.75,21.23,42.85,15.19,60.35,20.91,46.39
1778010024,8.38,13.50,10.25,21.61,42.89,15.30,60.34,20.72,46.33
1778010026,8.38,13.75,10.75,21.60,42.87,15.23,60.31,20.72,46.25
1778010027,8.31,13.50,10.25,21.37,42.82,15.27,60.29,20.76,46.23
1778010029,8.31,13.50,9.75,21.30,42.80,15.16,60.25,21.11,46.22
1778010030,8.38,13.25,10.50,21.60,42.83,15.29,60.28,20.89,46.14
1778010032,8.31,13.75,10.50,21.55,42.82,15.30,60.27,21.26,46.12
1778010034,8.31,13.50,10.50,21.51,42.81,15.22,60.26,20.91,46.00
1778010035,8.38,14.00,10.50,21.64,42.80,15.14,60.22,21.45,46.08
1778010037,8.38,13.75,10.00,21.51,42.79,15.23,60.20,21.02,46.01
1778010038,8.31,13.25,10.50,21.67,42.81,15.13,60.14,21.10,46.02
1778010040,8.31,13.50,10.50,21.58,42.78,15.23,60.14,21.13,46.05
1778010042,8.31,13.50,10.50,21.67,42.79,15.22,60.13,20.99,46.03
1778010043,8.31,13.75,10.25,21.68,42.79,15.19,60.10,20.86,46.00
1778010045,8.31,13.00,10.50,21.48,42.76,15.16,60.09,20.97,45.99
1778010047,8.31,13.50,10.00,21.60,42.75,15.28,60.10,20.53,45.88
1778010048,8.25,13.75,10.25,21.46,42.73,15.26,60.08,20.96,45.94
1778010050,8.25,13.75,10.50,21.63,42.74,15.15,60.05,21.13,45.98
1778010051,8.25,13.00,10.00,21.76,42.79,15.32,60.07,20.92,45.98
1778010053,8.19,13.25,10.25,21.65,42.74,15.21,60.04,21.15,46.02
1778010055,8.25,13.25,10.00,21.73,42.75,15.22,60.04,21.45,46.06
1778010056,8.25,13.50,10.25,21.54,42.71,15.18,60.03,20.90,45.96
1778010058,8.19,13.75,10.50,21.41,42.69,15.19,60.02,20.83,45.92
1778010059,8.25,13.75,10.50,21.41,42.69,15.23,60.02,21.02,45.92
1778010061,8.19,13.75,10.25,21.73,42.73,15.09,59.97,21.13,45.93
1778010063,8.25,13.75,10.25,21.68,42.72,15.21,60.00,20.91,45.88
1778010064,8.19,13.75,10.00,21.55,42.70,15.09,59.99,21.23,45.95
1778010066,8.19,13.50,10.25,21.77,42.73,15.17,59.98,21.24,45.94
1778010067,8.19,13.50,10.25,21.46,42.68,15.17,59.98,21.60,45.95
1778010069,8.19,13.50,10.25,21.63,42.71,15.26,59.98,21.34,45.84
1778010071,8.25,13.00,10.75,21.61,42.71,15.25,59.98,21.20,45.75
1778010072,8.19,13.25,10.50,21.47,42.68,15.21,59.98,21.02,45.67
1778010074,8.19,13.50,10.50,21.52,42.69,15.27,59.97,20.98,45.63
1778010075,8.19,13.00,10.25,21.69,42.73,15.19,59.95,21.07,45.58
1778010077,8.19,13.75,10.25,21.19,42.66,15.32,59.99,21.15,45.61
1778010079,8.25,13.50,10.25,21.68,42.70,15.23,59.98,21.01,45.61
1778010080,8.19,13.50,10.00,21.59,42.69,15.26,59.99,21.17,45.62
1778010082,8.19,13.25,10.00,21.27,42.64,15.22,60.00,21.52,45.69
1778010083,8.25,13.25,10.50,21.37,42.65,15.25,60.04,20.90,45.59
1778010085,8.19,13.50,10.25,21.69,42.68,15.25,60.06,21.64,45.67
1778010087,8.25,13.00,10.25,21.41,42.64,15.47,60.09,21.19,45.60
1778010088,8.25,13.25,10.25,21.39,42.64,15.23,60.08,21.02,45.60
1778010090,8.31,13.25,10.75,21.60,42.68,15.23,60.11,20.70,45.61
1778010092,8.31,13.75,10.50,21.36,42.64,15.17,60.12,20.98,45.80
1778010093,8.25,13.75,10.50,21.61,42.71,15.24,60.15,21.13,45.97
1778010095,8.38,13.75,10.75,21.67,42.69,15.24,60.19,20.94,46.02
1778010096,8.50,13.25,10.75,21.31,42.68,15.21,60.20,21.03,46.10
1778010098,8.50,13.75,10.50,21.60,42.78,15.19,60.23,21.02,46.22
1778010100,8.56,13.00,10.75,21.42,42.77,15.28,60.31,21.26,46.29
1778010101,8.56,13.25,11.00,21.37,42.79,15.32,60.35,21.29,46.27
1778010103,8.50,13.75,10.75,21.26,42.79,15.30,60.36,21.34,46.17
1778010104,8.56,13.75,10.50,21.36,42.81,15.36,60.37,21.00,46.11
1778010106,8.56,14.00,10.50,21.51,42.88,15.19,60.35,20.94,46.18
1778010108,8.63,14.00,10.25,21.33,42.87,15.23,60.33,21.04,46.32
1778010109,8.69,14.00,10.75,21.72,42.97,15.28,60.35,20.99,46.45
1778010111,8.81,14.00,11.00,21.78,43.00,15.42,60.43,21.02,46.65
1778010112,8.81,14.00,10.75,21.58,42.99,15.23,60.46,21.02,46.82
1778010114,8.81,13.75,10.75,21.67,43.04,15.32,60.47,21.02,46.81
1778010116,8.81,14.00,10.50,21.43,43.02,15.32,60.47,21.25,46.72
1778010117,8.81,14.00,10.25,21.76,43.07,15.20,60.44,21.03,46.52
1778010119,8.81,13.75,10.75,21.42,42.99,15.41,60.44,21.02,46.40
1778010120,8.81,13.50,10.75,21.42,42.95,15.31,60.35,21.02,46.29
1778010122,8.75,13.75,10.50,21.62,42.96,15.41,60.31,21.23,46.18
1778010124,8.69,13.75,10.25,21.52,42.93,15.33,60.25,21.15,46.06
1778010125,8.69,13.75,10.50,21.37,42.86,15.30,60.20,21.28,45.99
1778010127,8.69,13.75,9.75,21.48,42.86,15.33,60.16,20.92,45.86
1778010128,8.69,13.25,10.00,21.30,42.80,15.25,60.08,21.15,45.77
1778010130,8.69,13.25,10.25,21.73,42.84,15.27,60.00,21.24,45.73
1778010132,8.63,13.50,10.25,21.52,42.77,15.39,59.97,21.09,45.71
1778010133,8.63,13.25,9.75,21.27,42.72,15.32,59.89,21.26,45.74
1778010135,8.56,13.50,10.25,21.31,42.69,15.27,59.82,21.44,45.77
1778010136,8.50,13.25,10.25,21.28,42.68,15.30,59.76,21.20,45.71
1778010138,8.50,13.75,10.25,21.27,42.67,15.29,59.72,21.25,45.71
1778010140,8.56,13.75,9.75,21.65,42.71,15.37,59.69,21.17,45.70
1778010141,8.44,13.00,10.25,21.65,42.68,15.31,59.65,21.25,45.67
1778010143,8.44,13.00,10.50,21.64,42.68,15.35,59.62,21.31,45.64
1778010145,8.50,13.25,10.00,21.65,42.67,15.39,59.58,21.19,45.63
1778010146,8.44,13.25,10.25,21.61,42.66,15.29,59.57,21.44,45.65
1778010148,8.44,13.50,10.25,21.59,42.65,15.34,59.58,20.96,45.56
1778010149,8.38,13.25,10.25,21.72,42.68,15.26,59.56,21.05,45.54
1778010151,8.44,13.25,10.50,21.54,42.65,15.37,59.58,20.94,45.50
1778010153,8.44,13.50,10.25,21.58,42.65,15.37,59.60,20.98,45.49
1778010154,8.38,13.00,10.50,21.73,42.68,15.24,59.60,21.20,45.49
1778010156,8.38,13.50,10.50,21.37,42.63,15.37,59.62,21.06,45.42
1778010157,8.38,13.25,10.25,21.48,42.64,15.19,59.62,20.87,45.37
1778010159,8.38,13.00,10.50,21.69,42.67,15.20,59.66,21.38,45.42
1778010161,8.38,13.50,10.25,21.48,42.66,15.48,59.75,21.04,45.34
1778010162,8.38,13.25,10.25,21.44,42.65,15.36,59.77,20.99,45.31
1778010164,8.38,13.25,10.25,21.66,42.69,15.30,59.79,21.02,45.31
1778010165,8.38,13.50,10.25,21.53,42.67,15.28,59.82,20.98,45.31
1778010167,8.44,13.75,10.50,21.30,42.66,15.22,59.84,21.55,45.42
1778010169,8.38,13.50,10.00,21.57,42.69,15.40,59.89,20.98,45.38
1778010170,8.44,13.50,10.75,21.56,42.68,15.23,59.90,21.40,45.45
1778010172,8.38,13.75,10.25,21.61,42.71,15.22,59.92,21.23,45.44
1778010173,8.38,13.25,10.50,21.58,42.71,15.26,59.96,21.27,45.47
1778010175,8.38,13.50,10.25,21.59,42.71,15.15,59.96,21.05,45.45
1778010177,8.38,13.25,10.25,21.56,42.70,15.23,59.99,20.90,45.48
1778010178,8.38,13.25,10.50,21.69,42.73,15.19,60.02,21.41,45.58
1778010180,8.38,13.25,10.50,21.72,42.72,15.26,60.04,20.98,45.46
1778010181,8.44,13.25,10.25,21.32,42.64,15.30,60.04,21.20,45.47
1778010183,8.38,13.50,10.50,21.70,42.69,15.17,60.01,21.11,45.47
1778010185,8.38,13.50,10.25,21.69,42.70,15.12,60.00,21.03,45.51
1778010186,8.38,13.50,10.00,21.36,42.64,15.20,60.00,20.95,45.53
1778010188,8.38,13.75,10.25,21.74,42.68,15.28,60.00,21.03,45.57
1778010190,8.31,13.50,10.25,21.65,42.67,15.14,59.95,21.48,45.65
1778010191,8.38,13.25,10.25,21.36,42.60,15.22,59.95,21.32,45.61
1778010193,8.38,13.75,9.25,21.74,42.67,15.18,59.95,21.05,45.52
1778010194,8.38,13.50,10.25,21.63,42.66,15.22,59.96,20.88,45.44
1778010196,8.38,13.00,9.75,21.47,42.62,15.18,59.96,20.94,45.40
1778010198,8.38,13.50,10.25,21.60,42.64,15.23,59.98,20.91,45.38
1778010199,8.38,13.50,10.25,21.32,42.62,15.30,59.98,21.21,45.43
1778010201,8.31,13.50,10.25,21.69,42.66,15.26,59.97,21.35,45.49
1778010202,8.38,13.00,10.25,21.65,42.66,15.27,59.99,21.79,45.66
1778010204,8.31,13.50,10.00,21.69,42.68,15.23,59.96,21.52,45.70
1778010206,8.31,13.50,10.25,21.65,42.68,15.19,59.96,21.08,45.67
1778010207,8.31,13.25,10.25,21.64,42.68,15.13,59.98,20.71,45.65
1778010209,8.25,13.50,10.25,21.56,42.68,15.20,60.00,20.97,45.75
1778010210,8.31,13.00,10.25,21.48,42.65,15.19,60.01,21.00,45.76
1778010212,8.31,13.50,9.75,21.37,42.64,15.19,60.01,21.34,45.78
1778010214,8.31,13.50,10.50,21.43,42.64,15.25,60.05,20.98,45.70
1778010215,8.31,13.50,10.50,21.37,42.68,15.15,60.07,21.30,45.86
1778010217,8.31,13.75,10.75,21.32,42.72,15.18,60.09,21.04,46.07
1778010218,8.38,13.25,10.25,21.47,42.78,15.13,60.14,20.89,46.26
1778010220,8.38,13.75,10.50,21.56,42.82,15.24,60.19,21.26,46.34
1778010222,8.38,13.75,10.50,21.56,42.80,15.23,60.22,21.19,46.23
1778010223,8.38,13.50,10.25,21.26,42.76,15.15,60.20,20.87,46.05
1778010225,8.31,13.75,10.00,21.65,42.81,15.28,60.26,21.33,46.05
1778010226,8.38,13.75,10.25,21.26,42.75,15.13,60.21,21.24,45.96
1778010228,8.38,13.50,10.25,21.62,42.79,15.17,60.23,21.16,45.90
1778010230,8.38,13.75,10.50,21.56,42.76,15.33,60.22,20.87,45.85
1778010231,8.38,13.25,9.75,21.67,42.76,15.13,60.18,21.04,45.84
1778010233,8.38,13.75,10.00,21.58,42.75,15.23,60.20,20.94,45.81
1778010235,8.31,14.25,10.25,21.57,42.72,15.21,60.17,21.22,45.81
1778010236,8.31,13.75,10.25,21.31,42.69,15.23,60.20,20.97,45.75
1778010238,8.31,13.75,10.50,21.73,42.75,15.20,60.17,20.98,45.69
1778010239,8.38,13.75,10.00,21.55,42.71,15.26,60.18,21.02,45.65
1778010241,8.38,13.75,10.50,21.65,42.73,15.14,60.19,21.01,45.62
1778010243,8.38,13.75,10.50,21.48,42.73,15.33,60.25,20.98,45.75
1778010244,8.38,13.50,10.50,21.51,42.79,15.21,60.26,20.92,45.99
1778010246,8.44,13.50,10.50,21.72,42.88,15.15,60.26,20.82,46.19
1778010247,8.44,13.50,10.50,21.56,42.90,15.25,60.30,21.22,46.32
1778010249,8.44,13.50,10.00,21.63,42.90,15.21,60.28,21.36,46.28
1778010251,8.44,13.75,10.50,21.23,42.82,15.20,60.26,21.17,46.17
1778010252,8.38,12.75,10.50,21.55,42.81,15.24,60.22,21.19,46.08
1778010254,8.38,14.00,10.50,21.69,42.80,15.37,60.19,21.69,46.10
1778010255,8.38,13.50,9.50,21.62,42.78,15.20,60.11,21.22,45.98
1778010257,8.44,13.75,10.00,21.51,42.72,15.23,60.05,21.07,45.92
1778010259,8.44,13.25,10.00,21.64,42.70,15.29,60.01,21.23,45.89
1778010260,8.44,13.75,10.00,21.55,42.67,15.21,59.93,21.07,45.80
1778010262,8.44,14.00,10.50,21.68,42.67,15.20,59.89,20.94,45.78
1778010263,8.38,13.50,9.75,21.46,42.62,15.23,59.88,21.11,45.81
1778010265,8.44,13.50,10.25,21.69,42.68,15.19,59.86,20.95,45.80
1778010267,8.38,13.50,10.00,21.45,42.66,15.26,59.87,20.94,45.75
1778010268,8.38,13.25,10.25,21.69,42.68,15.19,59.87,21.05,45.71
1778010270,8.38,13.25,10.00,21.76,42.68,15.23,59.89,21.14,45.75
1778010271,8.38,13.75,10.00,21.69,42.66,15.11,59.88,21.37,45.82
1778010273,8.38,13.50,10.25,21.37,42.62,15.30,59.93,21.45,45.84
1778010275,8.31,13.50,9.75,21.59,42.64,15.23,59.94,21.08,45.78
1778010276,8.38,13.50,10.25,21.58,42.62,15.22,59.98,21.17,45.80
1778010278,8.38,13.50,9.75,21.69,42.67,15.27,60.03,20.91,45.76
1778010280,8.38,13.00,10.00,21.46,42.64,15.21,60.03,21.21,45.84
1778010281,8.38,13.50,9.75,21.55,42.66,15.11,60.03,20.89,45.83
1778010283,8.38,13.50,10.00,21.56,42.69,15.15,60.09,20.83,45.82
1778010284,8.31,13.25,10.50,21.48,42.73,15.16,60.16,20.91,45.86
1778010286,8.38,13.25,10.00,21.56,42.80,15.08,60.19,20.90,45.82
1778010288,8.44,13.75,10.00,21.63,42.86,15.21,60.29,21.01,45.79
1778010289,8.38,13.75,10.25,21.32,42.83,15.12,60.33,21.15,45.79
1778010291,8.44,13.50,10.25,21.35,42.78,15.14,60.39,21.04,45.77
1778010292,8.31,13.50,10.25,21.64,42.80,15.06,60.39,21.26,45.86
1778010294,8.38,13.25,9.75,21.69,42.79,15.17,60.47,21.04,45.84
1778010296,8.44,13.50,10.00,21.53,42.73,15.05,60.47,21.27,45.92
1778010297,8.38,13.50,10.00,21.48,42.73,15.05,60.49,21.71,46.03
1778010299,8.38,13.50,10.25,21.64,42.71,15.10,60.49,20.86,45.97
1778010300,8.38,13.00,9.75,21.60,42.67,15.07,60.49,21.04,46.02
1778010302,8.31,13.75,10.25,21.55,42.64,15.05,60.50,20.87,45.97
1778010304,8.38,14.00,10.25,21.27,42.61,15.05,60.52,20.94,45.97
1778010305,8.44,13.50,10.50,21.64,42.67,15.11,60.55,21.02,46.13
1778010307,8.44,13.75,10.25,21.47,42.65,15.18,60.64,21.03,46.35
1778010308,8.50,13.25,10.50,21.55,42.70,15.16,60.70,21.05,46.51
1778010310,8.44,13.25,10.25,21.53,42.70,15.15,60.70,20.84,46.48
1778010312,8.50,13.75,10.50,21.48,42.70,15.14,60.67,21.37,46.45
1778010313,8.50,13.25,10.25,21.56,42.70,15.19,60.67,21.06,46.29
1778010315,8.44,13.25,10.25,21.69,42.73,15.08,60.59,21.16,46.21
1778010316,8.44,13.75,9.75,21.73,42.72,15.11,60.54,21.26,46.12
1778010318,8.38,13.25,10.00,21.75,42.72,15.11,60.50,20.99,45.98
1778010320,8.38,13.50,10.25,21.47,42.65,15.15,60.45,21.23,45.96
1778010321,8.44,13.25,10.25,21.42,42.67,15.13,60.42,21.19,45.90
